sample_id,similarity_threshold,fight_threshold,hawk_dove_C,police_density,n_steps,mean_fighting,std_fighting,peak_fighting,min_fighting,fighting_range,cv_fighting,max_step_jump,mean_abs_step_jump,early_mean_fighting,late_mean_fighting,absolute_drift,relative_drift,fraction_zero_fighting,mean_fighting_fraction,mean_happy_fraction,mean_entropy,mean_arrests,instability_score,unstable_flag
235,0.8885833178646863,0.15872026011347773,11.47340490380302,0.06806675935164093,100,287.49,19.059115929129554,337.0,243.0,94.0,0.06629488305377423,74.0,19.80808080808081,289.66,285.32,4.340000000000032,0.015096177258339531,0.0,0.22460156250000005,0.000578125,0.6533029014587401,64.56,0.40505021520848267,False
236,0.4875461849849671,-0.09878881126642225,11.47340490380302,0.06806675935164093,100,605.72,25.407510700578285,665.0,550.0,115.0,0.04194596628900859,44.0,14.747474747474747,589.62,621.82,32.200000000000045,0.0531598758502279,0.0,0.4732187500000001,0.8073203124999999,0.44416793746948235,100.38,0.09945777620340791,False
237,0.4875461849849671,0.15872026011347773,17.22214018031955,0.06806675935164093,100,148.31,23.67897590690949,215.0,97.0,118.0,0.1596586602852774,60.0,19.767676767676768,160.96,135.66,25.30000000000001,0.1705886319196279,0.0,0.1158671875,0.9121640624999999,0.3475429172515869,16.32,0.9835549397407147,False
238,0.4875461849849671,0.15872026011347773,11.47340490380302,0.11671642767265437,100,72.41,17.526034919513314,110.0,29.0,81.0,0.24203887473433663,48.0,13.282828282828282,82.82,62.0,20.819999999999993,0.28752934677530717,0.0,0.056570312500000004,0.9288515625000001,0.310069211769104,12.08,1.3503292024542743,True
239,0.8885833178646863,-0.09878881126642225,17.22214018031955,0.11671642767265437,100,440.18,17.28200219881944,486.0,396.0,90.0,0.03926121631791413,57.0,16.77777777777778,439.3,441.06,1.759999999999991,0.003998364305511361,0.0,0.34389062499999995,0.0005625,0.6565442710876465,149.72,0.09625043084346842,False
240,0.5694744318723679,-0.09966490119695659,9.499876783136278,0.03724751010537147,100,687.82,23.33982861976497,756.0,641.0,115.0,0.033933047337624624,54.0,19.19191919191919,685.74,689.9,4.159999999999968,0.006048093978075613,0.0,0.5373593750000001,0.6025390625000001,0.46473703269958494,57.79,0.15386446074810833,False
241,0.2872560381423682,-0.09966490119695659,9.499876783136278,0.03724751010537147,100,606.53,31.52600672460754,677.0,532.0,145.0,0.05197765440226789,51.0,12.727272727272727,630.3,582.76,47.539999999999964,0.07838029446193917,0.0,0.4738515625000001,0.94046875,0.4080008636474609,50.33,0.19233911577291918,False
242,0.5694744318723679,-0.004146013408899252,9.499876783136278,0.03724751010537147,100,634.04,21.793999174084593,680.0,565.0,115.0,0.03437322436137246,70.0,17.828282828282827,632.42,635.66,3.240000000000009,0.005110087691628303,0.0,0.49534374999999997,0.603765625,0.45905985069274907,57.04,0.27681487681980066,False
243,0.5694744318723679,-0.09966490119695659,2.111270779557526,0.03724751010537147,100,714.47,29.409676978844907,787.0,632.0,155.0,0.04116292773502723,53.0,17.09090909090909,729.54,699.4,30.139999999999986,0.042185116240010055,0.0,0.5581796875,0.638171875,0.4358255611419677,58.5,0.12351481267616282,False
244,0.5694744318723679,-0.09966490119695659,9.499876783136278,0.08602023137733339,100,730.85,23.86351818152554,792.0,675.0,117.0,0.03265173179383668,56.0,16.565656565656564,716.14,745.56,29.41999999999996,0.04025449818704243,0.0,0.5709765625,0.4772265625,0.5540934635162355,132.4,0.12938341109273474,False
